RUN	computerdatabase.ProveOwner	proveowner	1588023561117	5 per second	3.3.1
USER	Prove Ownership	742	START	1588023710671	1588023710671
REQUEST	742		Prove Owner	1588023710672	1588023710734	OK	 
USER	Prove Ownership	742	END	1588023710671	1588023710734
USER	Prove Ownership	743	START	1588023710874	1588023710874
REQUEST	743		Prove Owner	1588023710874	1588023710932	OK	 
USER	Prove Ownership	743	END	1588023710874	1588023710932
USER	Prove Ownership	744	START	1588023711073	1588023711073
REQUEST	744		Prove Owner	1588023711073	1588023711126	OK	 
USER	Prove Ownership	744	END	1588023711073	1588023711126
USER	Prove Ownership	745	START	1588023711271	1588023711271
REQUEST	745		Prove Owner	1588023711272	1588023711364	OK	 
USER	Prove Ownership	745	END	1588023711271	1588023711364
USER	Prove Ownership	746	START	1588023711472	1588023711472
REQUEST	746		Prove Owner	1588023711473	1588023711531	OK	 
USER	Prove Ownership	746	END	1588023711472	1588023711531
USER	Prove Ownership	747	START	1588023711661	1588023711661
REQUEST	747		Prove Owner	1588023711662	1588023711724	OK	 
USER	Prove Ownership	747	END	1588023711661	1588023711725
USER	Prove Ownership	748	START	1588023711862	1588023711862
REQUEST	748		Prove Owner	1588023711862	1588023711924	OK	 
USER	Prove Ownership	748	END	1588023711862	1588023711924
USER	Prove Ownership	749	START	1588023712062	1588023712062
REQUEST	749		Prove Owner	1588023712062	1588023712114	OK	 
USER	Prove Ownership	749	END	1588023712062	1588023712115
USER	Prove Ownership	750	START	1588023712261	1588023712261
REQUEST	750		Prove Owner	1588023712262	1588023712353	OK	 
USER	Prove Ownership	750	END	1588023712261	1588023712353
USER	Prove Ownership	751	START	1588023712461	1588023712461
REQUEST	751		Prove Owner	1588023712462	1588023712525	OK	 
USER	Prove Ownership	751	END	1588023712461	1588023712525
USER	Prove Ownership	752	START	1588023712661	1588023712661
REQUEST	752		Prove Owner	1588023712661	1588023712798	OK	 
USER	Prove Ownership	752	END	1588023712661	1588023712798
USER	Prove Ownership	753	START	1588023712861	1588023712861
REQUEST	753		Prove Owner	1588023712862	1588023712923	OK	 
USER	Prove Ownership	753	END	1588023712861	1588023712924
USER	Prove Ownership	754	START	1588023713061	1588023713061
REQUEST	754		Prove Owner	1588023713062	1588023713127	OK	 
USER	Prove Ownership	754	END	1588023713061	1588023713127
USER	Prove Ownership	755	START	1588023713262	1588023713262
REQUEST	755		Prove Owner	1588023713263	1588023713367	OK	 
USER	Prove Ownership	755	END	1588023713262	1588023713367
USER	Prove Ownership	756	START	1588023713462	1588023713462
REQUEST	756		Prove Owner	1588023713462	1588023713515	OK	 
USER	Prove Ownership	756	END	1588023713462	1588023713515
USER	Prove Ownership	757	START	1588023713671	1588023713671
REQUEST	757		Prove Owner	1588023713672	1588023713726	OK	 
USER	Prove Ownership	757	END	1588023713671	1588023713726
USER	Prove Ownership	758	START	1588023713871	1588023713871
REQUEST	758		Prove Owner	1588023713872	1588023713946	OK	 
USER	Prove Ownership	758	END	1588023713871	1588023713947
USER	Prove Ownership	759	START	1588023714071	1588023714071
REQUEST	759		Prove Owner	1588023714072	1588023714123	OK	 
USER	Prove Ownership	759	END	1588023714071	1588023714123
USER	Prove Ownership	760	START	1588023714271	1588023714271
REQUEST	760		Prove Owner	1588023714272	1588023714351	OK	 
USER	Prove Ownership	760	END	1588023714271	1588023714352
USER	Prove Ownership	761	START	1588023714472	1588023714472
REQUEST	761		Prove Owner	1588023714472	1588023714541	OK	 
USER	Prove Ownership	761	END	1588023714472	1588023714542
USER	Prove Ownership	762	START	1588023714662	1588023714662
REQUEST	762		Prove Owner	1588023714662	1588023714725	OK	 
USER	Prove Ownership	762	END	1588023714662	1588023714726
USER	Prove Ownership	763	START	1588023714861	1588023714861
REQUEST	763		Prove Owner	1588023714861	1588023714942	OK	 
USER	Prove Ownership	763	END	1588023714861	1588023714942
USER	Prove Ownership	764	START	1588023715061	1588023715061
REQUEST	764		Prove Owner	1588023715061	1588023715130	OK	 
USER	Prove Ownership	764	END	1588023715061	1588023715131
USER	Prove Ownership	765	START	1588023715261	1588023715261
REQUEST	765		Prove Owner	1588023715262	1588023715322	OK	 
USER	Prove Ownership	765	END	1588023715261	1588023715322
USER	Prove Ownership	766	START	1588023715461	1588023715461
REQUEST	766		Prove Owner	1588023715462	1588023715553	OK	 
USER	Prove Ownership	766	END	1588023715461	1588023715554
USER	Prove Ownership	767	START	1588023715671	1588023715671
USER	Prove Ownership	768	START	1588023715871	1588023715871
REQUEST	767		Prove Owner	1588023715672	1588023715946	OK	 
USER	Prove Ownership	767	END	1588023715671	1588023715947
USER	Prove Ownership	769	START	1588023716072	1588023716072
REQUEST	768		Prove Owner	1588023715871	1588023716125	OK	 
USER	Prove Ownership	768	END	1588023715871	1588023716126
USER	Prove Ownership	770	START	1588023716272	1588023716272
REQUEST	769		Prove Owner	1588023716073	1588023716301	OK	 
USER	Prove Ownership	769	END	1588023716072	1588023716301
REQUEST	770		Prove Owner	1588023716272	1588023716424	OK	 
USER	Prove Ownership	770	END	1588023716272	1588023716425
USER	Prove Ownership	771	START	1588023716470	1588023716470
REQUEST	771		Prove Owner	1588023716471	1588023716531	OK	 
USER	Prove Ownership	771	END	1588023716470	1588023716532
USER	Prove Ownership	772	START	1588023716672	1588023716672
REQUEST	772		Prove Owner	1588023716673	1588023716721	OK	 
USER	Prove Ownership	772	END	1588023716672	1588023716722
USER	Prove Ownership	773	START	1588023716872	1588023716872
REQUEST	773		Prove Owner	1588023716872	1588023716931	OK	 
USER	Prove Ownership	773	END	1588023716872	1588023716931
USER	Prove Ownership	774	START	1588023717072	1588023717072
REQUEST	774		Prove Owner	1588023717072	1588023717156	OK	 
USER	Prove Ownership	774	END	1588023717072	1588023717156
USER	Prove Ownership	775	START	1588023717271	1588023717271
REQUEST	775		Prove Owner	1588023717271	1588023717366	OK	 
USER	Prove Ownership	775	END	1588023717271	1588023717366
USER	Prove Ownership	776	START	1588023717472	1588023717472
REQUEST	776		Prove Owner	1588023717472	1588023717542	OK	 
USER	Prove Ownership	776	END	1588023717472	1588023717543
USER	Prove Ownership	777	START	1588023717661	1588023717661
REQUEST	777		Prove Owner	1588023717662	1588023717759	OK	 
USER	Prove Ownership	777	END	1588023717661	1588023717760
USER	Prove Ownership	778	START	1588023717861	1588023717861
REQUEST	778		Prove Owner	1588023717862	1588023717923	OK	 
USER	Prove Ownership	778	END	1588023717861	1588023717924
USER	Prove Ownership	779	START	1588023718061	1588023718061
REQUEST	779		Prove Owner	1588023718062	1588023718117	OK	 
USER	Prove Ownership	779	END	1588023718061	1588023718117
USER	Prove Ownership	780	START	1588023718261	1588023718261
REQUEST	780		Prove Owner	1588023718261	1588023718317	OK	 
USER	Prove Ownership	780	END	1588023718261	1588023718318
USER	Prove Ownership	781	START	1588023718461	1588023718461
REQUEST	781		Prove Owner	1588023718462	1588023718531	OK	 
USER	Prove Ownership	781	END	1588023718461	1588023718531
USER	Prove Ownership	782	START	1588023718671	1588023718671
REQUEST	782		Prove Owner	1588023718672	1588023718726	OK	 
USER	Prove Ownership	782	END	1588023718671	1588023718727
USER	Prove Ownership	783	START	1588023718872	1588023718872
REQUEST	783		Prove Owner	1588023718873	1588023718946	OK	 
USER	Prove Ownership	783	END	1588023718872	1588023718946
USER	Prove Ownership	784	START	1588023719073	1588023719073
REQUEST	784		Prove Owner	1588023719073	1588023719122	OK	 
USER	Prove Ownership	784	END	1588023719073	1588023719122
USER	Prove Ownership	785	START	1588023719272	1588023719272
REQUEST	785		Prove Owner	1588023719272	1588023719339	OK	 
USER	Prove Ownership	785	END	1588023719272	1588023719340
USER	Prove Ownership	786	START	1588023719472	1588023719472
REQUEST	786		Prove Owner	1588023719473	1588023719544	OK	 
USER	Prove Ownership	786	END	1588023719472	1588023719544
USER	Prove Ownership	787	START	1588023719661	1588023719661
REQUEST	787		Prove Owner	1588023719662	1588023719725	OK	 
USER	Prove Ownership	787	END	1588023719661	1588023719726
USER	Prove Ownership	788	START	1588023719862	1588023719862
REQUEST	788		Prove Owner	1588023719863	1588023719926	OK	 
USER	Prove Ownership	788	END	1588023719862	1588023719927
USER	Prove Ownership	789	START	1588023720062	1588023720062
REQUEST	789		Prove Owner	1588023720063	1588023720141	OK	 
USER	Prove Ownership	789	END	1588023720062	1588023720141
USER	Prove Ownership	790	START	1588023720261	1588023720261
REQUEST	790		Prove Owner	1588023720262	1588023720350	OK	 
USER	Prove Ownership	790	END	1588023720261	1588023720352
USER	Prove Ownership	791	START	1588023720461	1588023720461
REQUEST	791		Prove Owner	1588023720462	1588023720516	OK	 
USER	Prove Ownership	791	END	1588023720461	1588023720516
USER	Prove Ownership	792	START	1588023720661	1588023720661
REQUEST	792		Prove Owner	1588023720662	1588023720726	OK	 
USER	Prove Ownership	792	END	1588023720661	1588023720726
USER	Prove Ownership	793	START	1588023720862	1588023720862
REQUEST	793		Prove Owner	1588023720863	1588023720943	OK	 
USER	Prove Ownership	793	END	1588023720862	1588023720943
USER	Prove Ownership	794	START	1588023721062	1588023721062
REQUEST	794		Prove Owner	1588023721063	1588023721121	OK	 
USER	Prove Ownership	794	END	1588023721062	1588023721121
USER	Prove Ownership	795	START	1588023721262	1588023721262
REQUEST	795		Prove Owner	1588023721262	1588023721350	OK	 
USER	Prove Ownership	795	END	1588023721262	1588023721351
USER	Prove Ownership	796	START	1588023721461	1588023721461
REQUEST	796		Prove Owner	1588023721461	1588023721515	OK	 
USER	Prove Ownership	796	END	1588023721461	1588023721516
USER	Prove Ownership	797	START	1588023721661	1588023721661
REQUEST	797		Prove Owner	1588023721662	1588023721729	OK	 
USER	Prove Ownership	797	END	1588023721661	1588023721729
USER	Prove Ownership	798	START	1588023721861	1588023721861
REQUEST	798		Prove Owner	1588023721863	1588023721945	OK	 
USER	Prove Ownership	798	END	1588023721861	1588023721945
USER	Prove Ownership	799	START	1588023722062	1588023722062
REQUEST	799		Prove Owner	1588023722062	1588023722117	OK	 
USER	Prove Ownership	799	END	1588023722062	1588023722118
USER	Prove Ownership	800	START	1588023722262	1588023722262
REQUEST	800		Prove Owner	1588023722262	1588023722327	OK	 
USER	Prove Ownership	800	END	1588023722262	1588023722327
USER	Prove Ownership	801	START	1588023722461	1588023722461
REQUEST	801		Prove Owner	1588023722462	1588023722519	OK	 
USER	Prove Ownership	801	END	1588023722461	1588023722520
USER	Prove Ownership	802	START	1588023722672	1588023722672
REQUEST	802		Prove Owner	1588023722673	1588023722766	OK	 
USER	Prove Ownership	802	END	1588023722672	1588023722766
USER	Prove Ownership	803	START	1588023722873	1588023722873
REQUEST	803		Prove Owner	1588023722875	1588023722941	OK	 
USER	Prove Ownership	803	END	1588023722873	1588023722941
USER	Prove Ownership	804	START	1588023723071	1588023723071
REQUEST	804		Prove Owner	1588023723072	1588023723130	OK	 
USER	Prove Ownership	804	END	1588023723071	1588023723130
USER	Prove Ownership	805	START	1588023723272	1588023723272
REQUEST	805		Prove Owner	1588023723273	1588023723358	OK	 
USER	Prove Ownership	805	END	1588023723272	1588023723358
USER	Prove Ownership	806	START	1588023723472	1588023723472
REQUEST	806		Prove Owner	1588023723473	1588023723533	OK	 
USER	Prove Ownership	806	END	1588023723472	1588023723533
USER	Prove Ownership	807	START	1588023723661	1588023723661
REQUEST	807		Prove Owner	1588023723662	1588023723736	OK	 
USER	Prove Ownership	807	END	1588023723661	1588023723736
USER	Prove Ownership	808	START	1588023723861	1588023723861
REQUEST	808		Prove Owner	1588023723862	1588023723952	OK	 
USER	Prove Ownership	808	END	1588023723861	1588023723952
USER	Prove Ownership	809	START	1588023724062	1588023724062
REQUEST	809		Prove Owner	1588023724062	1588023724116	OK	 
USER	Prove Ownership	809	END	1588023724062	1588023724117
USER	Prove Ownership	810	START	1588023724262	1588023724262
REQUEST	810		Prove Owner	1588023724263	1588023724332	OK	 
USER	Prove Ownership	810	END	1588023724262	1588023724332
USER	Prove Ownership	811	START	1588023724463	1588023724463
REQUEST	811		Prove Owner	1588023724464	1588023724539	OK	 
USER	Prove Ownership	811	END	1588023724463	1588023724539
USER	Prove Ownership	812	START	1588023724671	1588023724671
REQUEST	812		Prove Owner	1588023724671	1588023724763	OK	 
USER	Prove Ownership	812	END	1588023724671	1588023724764
USER	Prove Ownership	813	START	1588023724871	1588023724871
REQUEST	813		Prove Owner	1588023724872	1588023724942	OK	 
USER	Prove Ownership	813	END	1588023724871	1588023724942
USER	Prove Ownership	814	START	1588023725070	1588023725070
REQUEST	814		Prove Owner	1588023725071	1588023725158	OK	 
USER	Prove Ownership	814	END	1588023725070	1588023725158
USER	Prove Ownership	815	START	1588023725272	1588023725272
REQUEST	815		Prove Owner	1588023725273	1588023725360	OK	 
USER	Prove Ownership	815	END	1588023725272	1588023725361
USER	Prove Ownership	816	START	1588023725471	1588023725471
REQUEST	816		Prove Owner	1588023725472	1588023725647	OK	 
USER	Prove Ownership	816	END	1588023725471	1588023725647
USER	Prove Ownership	817	START	1588023725672	1588023725672
USER	Prove Ownership	818	START	1588023725872	1588023725872
REQUEST	817		Prove Owner	1588023725673	1588023725957	OK	 
USER	Prove Ownership	817	END	1588023725672	1588023725958
USER	Prove Ownership	819	START	1588023726071	1588023726071
REQUEST	818		Prove Owner	1588023725874	1588023726077	OK	 
USER	Prove Ownership	818	END	1588023725872	1588023726077
REQUEST	819		Prove Owner	1588023726072	1588023726263	OK	 
USER	Prove Ownership	819	END	1588023726071	1588023726264
USER	Prove Ownership	820	START	1588023726271	1588023726271
REQUEST	820		Prove Owner	1588023726271	1588023726438	OK	 
USER	Prove Ownership	820	END	1588023726271	1588023726439
USER	Prove Ownership	821	START	1588023726471	1588023726471
REQUEST	821		Prove Owner	1588023726472	1588023726527	OK	 
USER	Prove Ownership	821	END	1588023726471	1588023726528
USER	Prove Ownership	822	START	1588023726671	1588023726671
REQUEST	822		Prove Owner	1588023726671	1588023726740	OK	 
USER	Prove Ownership	822	END	1588023726671	1588023726740
USER	Prove Ownership	823	START	1588023726871	1588023726871
REQUEST	823		Prove Owner	1588023726872	1588023726964	OK	 
USER	Prove Ownership	823	END	1588023726871	1588023726965
USER	Prove Ownership	824	START	1588023727071	1588023727071
REQUEST	824		Prove Owner	1588023727071	1588023727180	OK	 
USER	Prove Ownership	824	END	1588023727071	1588023727180
USER	Prove Ownership	825	START	1588023727272	1588023727272
REQUEST	825		Prove Owner	1588023727272	1588023727405	OK	 
USER	Prove Ownership	825	END	1588023727272	1588023727405
USER	Prove Ownership	826	START	1588023727472	1588023727472
REQUEST	826		Prove Owner	1588023727472	1588023727532	OK	 
USER	Prove Ownership	826	END	1588023727472	1588023727533
USER	Prove Ownership	827	START	1588023727661	1588023727661
REQUEST	827		Prove Owner	1588023727662	1588023727779	OK	 
USER	Prove Ownership	827	END	1588023727661	1588023727780
USER	Prove Ownership	828	START	1588023727861	1588023727861
REQUEST	828		Prove Owner	1588023727862	1588023727936	OK	 
USER	Prove Ownership	828	END	1588023727861	1588023727936
USER	Prove Ownership	829	START	1588023728061	1588023728061
REQUEST	829		Prove Owner	1588023728062	1588023728099	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	829	END	1588023728061	1588023728099
USER	Prove Ownership	830	START	1588023728261	1588023728261
REQUEST	830		Prove Owner	1588023728262	1588023728323	OK	 
USER	Prove Ownership	830	END	1588023728261	1588023728323
USER	Prove Ownership	831	START	1588023728462	1588023728462
REQUEST	831		Prove Owner	1588023728462	1588023728506	OK	 
USER	Prove Ownership	831	END	1588023728462	1588023728507
USER	Prove Ownership	832	START	1588023728663	1588023728663
REQUEST	832		Prove Owner	1588023728663	1588023728725	OK	 
USER	Prove Ownership	832	END	1588023728663	1588023728725
USER	Prove Ownership	833	START	1588023728862	1588023728862
REQUEST	833		Prove Owner	1588023728863	1588023728967	OK	 
USER	Prove Ownership	833	END	1588023728862	1588023728967
USER	Prove Ownership	834	START	1588023729063	1588023729063
REQUEST	834		Prove Owner	1588023729064	1588023729134	OK	 
USER	Prove Ownership	834	END	1588023729063	1588023729135
USER	Prove Ownership	835	START	1588023729261	1588023729261
REQUEST	835		Prove Owner	1588023729262	1588023729326	OK	 
USER	Prove Ownership	835	END	1588023729261	1588023729327
USER	Prove Ownership	836	START	1588023729461	1588023729461
REQUEST	836		Prove Owner	1588023729462	1588023729525	OK	 
USER	Prove Ownership	836	END	1588023729461	1588023729525
USER	Prove Ownership	837	START	1588023729671	1588023729671
REQUEST	837		Prove Owner	1588023729672	1588023729735	OK	 
USER	Prove Ownership	837	END	1588023729671	1588023729736
USER	Prove Ownership	838	START	1588023729871	1588023729871
REQUEST	838		Prove Owner	1588023729871	1588023729964	OK	 
USER	Prove Ownership	838	END	1588023729871	1588023729965
USER	Prove Ownership	839	START	1588023730072	1588023730072
REQUEST	839		Prove Owner	1588023730073	1588023730129	OK	 
USER	Prove Ownership	839	END	1588023730072	1588023730129
USER	Prove Ownership	840	START	1588023730271	1588023730271
REQUEST	840		Prove Owner	1588023730272	1588023730339	OK	 
USER	Prove Ownership	840	END	1588023730271	1588023730339
USER	Prove Ownership	841	START	1588023730471	1588023730471
REQUEST	841		Prove Owner	1588023730471	1588023730521	OK	 
USER	Prove Ownership	841	END	1588023730471	1588023730521
USER	Prove Ownership	842	START	1588023730671	1588023730671
REQUEST	842		Prove Owner	1588023730671	1588023730729	OK	 
USER	Prove Ownership	842	END	1588023730671	1588023730730
USER	Prove Ownership	843	START	1588023730871	1588023730871
REQUEST	843		Prove Owner	1588023730872	1588023730945	OK	 
USER	Prove Ownership	843	END	1588023730871	1588023730945
USER	Prove Ownership	844	START	1588023731072	1588023731072
REQUEST	844		Prove Owner	1588023731073	1588023731140	OK	 
USER	Prove Ownership	844	END	1588023731072	1588023731140
USER	Prove Ownership	845	START	1588023731274	1588023731274
REQUEST	845		Prove Owner	1588023731274	1588023731364	OK	 
USER	Prove Ownership	845	END	1588023731274	1588023731365
USER	Prove Ownership	846	START	1588023731472	1588023731472
REQUEST	846		Prove Owner	1588023731472	1588023731526	OK	 
USER	Prove Ownership	846	END	1588023731472	1588023731526
USER	Prove Ownership	847	START	1588023731662	1588023731662
REQUEST	847		Prove Owner	1588023731662	1588023731724	OK	 
USER	Prove Ownership	847	END	1588023731662	1588023731724
USER	Prove Ownership	848	START	1588023731862	1588023731862
REQUEST	848		Prove Owner	1588023731862	1588023731952	OK	 
USER	Prove Ownership	848	END	1588023731862	1588023731953
USER	Prove Ownership	849	START	1588023732063	1588023732063
REQUEST	849		Prove Owner	1588023732063	1588023732129	OK	 
USER	Prove Ownership	849	END	1588023732063	1588023732129
USER	Prove Ownership	850	START	1588023732261	1588023732261
REQUEST	850		Prove Owner	1588023732262	1588023732325	OK	 
USER	Prove Ownership	850	END	1588023732261	1588023732326
USER	Prove Ownership	851	START	1588023732461	1588023732461
REQUEST	851		Prove Owner	1588023732462	1588023732528	OK	 
USER	Prove Ownership	851	END	1588023732461	1588023732528
USER	Prove Ownership	852	START	1588023732671	1588023732671
REQUEST	852		Prove Owner	1588023732672	1588023732779	OK	 
USER	Prove Ownership	852	END	1588023732671	1588023732779
USER	Prove Ownership	853	START	1588023732874	1588023732874
REQUEST	853		Prove Owner	1588023732874	1588023732979	OK	 
USER	Prove Ownership	853	END	1588023732874	1588023732979
USER	Prove Ownership	854	START	1588023733071	1588023733071
REQUEST	854		Prove Owner	1588023733072	1588023733136	OK	 
USER	Prove Ownership	854	END	1588023733071	1588023733136
USER	Prove Ownership	855	START	1588023733272	1588023733272
REQUEST	855		Prove Owner	1588023733272	1588023733346	OK	 
USER	Prove Ownership	855	END	1588023733272	1588023733347
USER	Prove Ownership	856	START	1588023733470	1588023733470
REQUEST	856		Prove Owner	1588023733471	1588023733535	OK	 
USER	Prove Ownership	856	END	1588023733470	1588023733536
USER	Prove Ownership	857	START	1588023733671	1588023733671
REQUEST	857		Prove Owner	1588023733672	1588023733736	OK	 
USER	Prove Ownership	857	END	1588023733671	1588023733737
USER	Prove Ownership	858	START	1588023733871	1588023733871
REQUEST	858		Prove Owner	1588023733872	1588023733963	OK	 
USER	Prove Ownership	858	END	1588023733871	1588023733964
USER	Prove Ownership	859	START	1588023734072	1588023734072
REQUEST	859		Prove Owner	1588023734073	1588023734138	OK	 
USER	Prove Ownership	859	END	1588023734072	1588023734138
USER	Prove Ownership	860	START	1588023734271	1588023734271
REQUEST	860		Prove Owner	1588023734272	1588023734340	OK	 
USER	Prove Ownership	860	END	1588023734271	1588023734340
USER	Prove Ownership	861	START	1588023734471	1588023734471
REQUEST	861		Prove Owner	1588023734472	1588023734544	OK	 
USER	Prove Ownership	861	END	1588023734471	1588023734544
USER	Prove Ownership	862	START	1588023734671	1588023734671
REQUEST	862		Prove Owner	1588023734671	1588023734733	OK	 
USER	Prove Ownership	862	END	1588023734671	1588023734734
USER	Prove Ownership	863	START	1588023734873	1588023734873
REQUEST	863		Prove Owner	1588023734874	1588023734960	OK	 
USER	Prove Ownership	863	END	1588023734873	1588023734961
USER	Prove Ownership	864	START	1588023735072	1588023735072
REQUEST	864		Prove Owner	1588023735073	1588023735140	OK	 
USER	Prove Ownership	864	END	1588023735072	1588023735140
USER	Prove Ownership	865	START	1588023735273	1588023735273
REQUEST	865		Prove Owner	1588023735273	1588023735355	OK	 
USER	Prove Ownership	865	END	1588023735273	1588023735355
USER	Prove Ownership	866	START	1588023735471	1588023735471
REQUEST	866		Prove Owner	1588023735472	1588023735635	OK	 
USER	Prove Ownership	866	END	1588023735471	1588023735636
USER	Prove Ownership	867	START	1588023735671	1588023735671
USER	Prove Ownership	868	START	1588023735871	1588023735871
REQUEST	867		Prove Owner	1588023735672	1588023735936	OK	 
USER	Prove Ownership	867	END	1588023735671	1588023735936
REQUEST	868		Prove Owner	1588023735871	1588023736054	OK	 
USER	Prove Ownership	868	END	1588023735871	1588023736055
USER	Prove Ownership	869	START	1588023736071	1588023736071
REQUEST	869		Prove Owner	1588023736072	1588023736258	OK	 
USER	Prove Ownership	869	END	1588023736071	1588023736258
USER	Prove Ownership	870	START	1588023736272	1588023736272
REQUEST	870		Prove Owner	1588023736273	1588023736438	OK	 
USER	Prove Ownership	870	END	1588023736272	1588023736438
USER	Prove Ownership	871	START	1588023736471	1588023736471
REQUEST	871		Prove Owner	1588023736472	1588023736534	OK	 
USER	Prove Ownership	871	END	1588023736471	1588023736534
USER	Prove Ownership	872	START	1588023736671	1588023736671
REQUEST	872		Prove Owner	1588023736672	1588023736738	OK	 
USER	Prove Ownership	872	END	1588023736671	1588023736739
USER	Prove Ownership	873	START	1588023736872	1588023736872
REQUEST	873		Prove Owner	1588023736872	1588023736970	OK	 
USER	Prove Ownership	873	END	1588023736872	1588023736970
USER	Prove Ownership	874	START	1588023737071	1588023737071
REQUEST	874		Prove Owner	1588023737072	1588023737132	OK	 
USER	Prove Ownership	874	END	1588023737071	1588023737132
USER	Prove Ownership	875	START	1588023737271	1588023737271
REQUEST	875		Prove Owner	1588023737272	1588023737337	OK	 
USER	Prove Ownership	875	END	1588023737271	1588023737338
USER	Prove Ownership	876	START	1588023737472	1588023737472
REQUEST	876		Prove Owner	1588023737472	1588023737520	OK	 
USER	Prove Ownership	876	END	1588023737472	1588023737520
USER	Prove Ownership	877	START	1588023737661	1588023737661
REQUEST	877		Prove Owner	1588023737662	1588023737749	OK	 
USER	Prove Ownership	877	END	1588023737661	1588023737751
USER	Prove Ownership	878	START	1588023737861	1588023737861
REQUEST	878		Prove Owner	1588023737862	1588023737942	OK	 
USER	Prove Ownership	878	END	1588023737861	1588023737942
USER	Prove Ownership	879	START	1588023738061	1588023738061
REQUEST	879		Prove Owner	1588023738062	1588023738121	OK	 
USER	Prove Ownership	879	END	1588023738061	1588023738121
USER	Prove Ownership	880	START	1588023738262	1588023738262
REQUEST	880		Prove Owner	1588023738262	1588023738326	OK	 
USER	Prove Ownership	880	END	1588023738262	1588023738327
USER	Prove Ownership	881	START	1588023738461	1588023738461
REQUEST	881		Prove Owner	1588023738462	1588023738535	OK	 
USER	Prove Ownership	881	END	1588023738461	1588023738535
USER	Prove Ownership	882	START	1588023738671	1588023738671
REQUEST	882		Prove Owner	1588023738672	1588023738773	OK	 
USER	Prove Ownership	882	END	1588023738671	1588023738773
USER	Prove Ownership	883	START	1588023738871	1588023738871
REQUEST	883		Prove Owner	1588023738872	1588023738971	OK	 
USER	Prove Ownership	883	END	1588023738871	1588023738971
USER	Prove Ownership	884	START	1588023739072	1588023739072
REQUEST	884		Prove Owner	1588023739073	1588023739136	OK	 
USER	Prove Ownership	884	END	1588023739072	1588023739136
USER	Prove Ownership	885	START	1588023739271	1588023739271
REQUEST	885		Prove Owner	1588023739271	1588023739348	OK	 
USER	Prove Ownership	885	END	1588023739271	1588023739349
USER	Prove Ownership	886	START	1588023739471	1588023739471
REQUEST	886		Prove Owner	1588023739471	1588023739552	OK	 
USER	Prove Ownership	886	END	1588023739471	1588023739553
USER	Prove Ownership	887	START	1588023739671	1588023739671
REQUEST	887		Prove Owner	1588023739672	1588023739740	OK	 
USER	Prove Ownership	887	END	1588023739671	1588023739740
USER	Prove Ownership	888	START	1588023739871	1588023739871
REQUEST	888		Prove Owner	1588023739871	1588023739966	OK	 
USER	Prove Ownership	888	END	1588023739871	1588023739966
USER	Prove Ownership	889	START	1588023740071	1588023740071
REQUEST	889		Prove Owner	1588023740071	1588023740139	OK	 
USER	Prove Ownership	889	END	1588023740071	1588023740139
USER	Prove Ownership	890	START	1588023740271	1588023740271
REQUEST	890		Prove Owner	1588023740271	1588023740356	OK	 
USER	Prove Ownership	890	END	1588023740271	1588023740357
USER	Prove Ownership	891	START	1588023740471	1588023740471
REQUEST	891		Prove Owner	1588023740472	1588023740538	OK	 
USER	Prove Ownership	891	END	1588023740471	1588023740538
USER	Prove Ownership	892	START	1588023740662	1588023740662
REQUEST	892		Prove Owner	1588023740662	1588023740728	OK	 
USER	Prove Ownership	892	END	1588023740662	1588023740728
USER	Prove Ownership	893	START	1588023740861	1588023740861
REQUEST	893		Prove Owner	1588023740862	1588023740962	OK	 
USER	Prove Ownership	893	END	1588023740861	1588023740962
USER	Prove Ownership	894	START	1588023741061	1588023741061
REQUEST	894		Prove Owner	1588023741062	1588023741131	OK	 
USER	Prove Ownership	894	END	1588023741061	1588023741131
USER	Prove Ownership	895	START	1588023741261	1588023741261
REQUEST	895		Prove Owner	1588023741262	1588023741347	OK	 
USER	Prove Ownership	895	END	1588023741261	1588023741347
USER	Prove Ownership	896	START	1588023741461	1588023741461
REQUEST	896		Prove Owner	1588023741462	1588023741521	OK	 
USER	Prove Ownership	896	END	1588023741461	1588023741522
USER	Prove Ownership	897	START	1588023741672	1588023741672
REQUEST	897		Prove Owner	1588023741673	1588023741735	OK	 
USER	Prove Ownership	897	END	1588023741672	1588023741735
USER	Prove Ownership	898	START	1588023741873	1588023741873
REQUEST	898		Prove Owner	1588023741873	1588023741999	OK	 
USER	Prove Ownership	898	END	1588023741873	1588023741999
USER	Prove Ownership	899	START	1588023742071	1588023742071
REQUEST	899		Prove Owner	1588023742072	1588023742137	OK	 
USER	Prove Ownership	899	END	1588023742071	1588023742138
USER	Prove Ownership	900	START	1588023742271	1588023742271
REQUEST	900		Prove Owner	1588023742272	1588023742331	OK	 
USER	Prove Ownership	900	END	1588023742271	1588023742332
USER	Prove Ownership	901	START	1588023742471	1588023742471
REQUEST	901		Prove Owner	1588023742471	1588023742538	OK	 
USER	Prove Ownership	901	END	1588023742471	1588023742538
USER	Prove Ownership	902	START	1588023742672	1588023742672
REQUEST	902		Prove Owner	1588023742673	1588023742769	OK	 
USER	Prove Ownership	902	END	1588023742672	1588023742769
USER	Prove Ownership	903	START	1588023742872	1588023742872
REQUEST	903		Prove Owner	1588023742872	1588023742944	OK	 
