RUN	computerdatabase.ProveOwner	proveowner	1588091432904	5 per second	3.3.1
USER	Prove Ownership	334	END	1588091502621	1588091502739
USER	Prove Ownership	335	START	1588091502821	1588091502821
REQUEST	335		Prove Owner	1588091502822	1588091502906	OK	 
USER	Prove Ownership	335	END	1588091502821	1588091502907
USER	Prove Ownership	336	START	1588091503022	1588091503022
REQUEST	336		Prove Owner	1588091503023	1588091503087	OK	 
USER	Prove Ownership	336	END	1588091503022	1588091503087
USER	Prove Ownership	337	START	1588091503221	1588091503221
REQUEST	337		Prove Owner	1588091503222	1588091503291	OK	 
USER	Prove Ownership	337	END	1588091503221	1588091503292
USER	Prove Ownership	338	START	1588091503420	1588091503420
REQUEST	338		Prove Owner	1588091503421	1588091503476	OK	 
USER	Prove Ownership	338	END	1588091503420	1588091503476
USER	Prove Ownership	339	START	1588091503621	1588091503621
REQUEST	339		Prove Owner	1588091503622	1588091503680	OK	 
USER	Prove Ownership	339	END	1588091503621	1588091503681
USER	Prove Ownership	340	START	1588091503820	1588091503820
REQUEST	340		Prove Owner	1588091503821	1588091503895	OK	 
USER	Prove Ownership	340	END	1588091503820	1588091503895
USER	Prove Ownership	341	START	1588091504021	1588091504021
REQUEST	341		Prove Owner	1588091504022	1588091504080	OK	 
USER	Prove Ownership	341	END	1588091504021	1588091504081
USER	Prove Ownership	342	START	1588091504220	1588091504220
REQUEST	342		Prove Owner	1588091504221	1588091504293	OK	 
USER	Prove Ownership	342	END	1588091504220	1588091504294
USER	Prove Ownership	343	START	1588091504421	1588091504421
REQUEST	343		Prove Owner	1588091504422	1588091504487	OK	 
USER	Prove Ownership	343	END	1588091504421	1588091504487
USER	Prove Ownership	344	START	1588091504621	1588091504621
REQUEST	344		Prove Owner	1588091504622	1588091504675	OK	 
USER	Prove Ownership	344	END	1588091504621	1588091504676
USER	Prove Ownership	345	START	1588091504820	1588091504820
REQUEST	345		Prove Owner	1588091504821	1588091504882	OK	 
USER	Prove Ownership	345	END	1588091504820	1588091504883
USER	Prove Ownership	346	START	1588091505021	1588091505021
REQUEST	346		Prove Owner	1588091505022	1588091505083	OK	 
USER	Prove Ownership	346	END	1588091505021	1588091505083
USER	Prove Ownership	347	START	1588091505221	1588091505221
REQUEST	347		Prove Owner	1588091505222	1588091505285	OK	 
USER	Prove Ownership	347	END	1588091505221	1588091505285
USER	Prove Ownership	348	START	1588091505421	1588091505421
REQUEST	348		Prove Owner	1588091505422	1588091505470	OK	 
USER	Prove Ownership	348	END	1588091505421	1588091505470
USER	Prove Ownership	349	START	1588091505620	1588091505620
REQUEST	349		Prove Owner	1588091505621	1588091505685	OK	 
USER	Prove Ownership	349	END	1588091505620	1588091505685
USER	Prove Ownership	350	START	1588091505820	1588091505820
REQUEST	350		Prove Owner	1588091505821	1588091505886	OK	 
USER	Prove Ownership	350	END	1588091505820	1588091505886
USER	Prove Ownership	351	START	1588091506022	1588091506022
REQUEST	351		Prove Owner	1588091506022	1588091506087	OK	 
USER	Prove Ownership	351	END	1588091506022	1588091506088
USER	Prove Ownership	352	START	1588091506220	1588091506220
REQUEST	352		Prove Owner	1588091506221	1588091506313	OK	 
USER	Prove Ownership	352	END	1588091506220	1588091506315
USER	Prove Ownership	353	START	1588091506421	1588091506421
REQUEST	353		Prove Owner	1588091506422	1588091506479	OK	 
USER	Prove Ownership	353	END	1588091506421	1588091506480
USER	Prove Ownership	354	START	1588091506620	1588091506620
REQUEST	354		Prove Owner	1588091506621	1588091506672	OK	 
USER	Prove Ownership	354	END	1588091506620	1588091506673
USER	Prove Ownership	355	START	1588091506820	1588091506820
REQUEST	355		Prove Owner	1588091506821	1588091506893	OK	 
USER	Prove Ownership	355	END	1588091506820	1588091506893
USER	Prove Ownership	356	START	1588091507021	1588091507021
REQUEST	356		Prove Owner	1588091507021	1588091507080	OK	 
USER	Prove Ownership	356	END	1588091507021	1588091507080
USER	Prove Ownership	357	START	1588091507221	1588091507221
REQUEST	357		Prove Owner	1588091507222	1588091507276	OK	 
USER	Prove Ownership	357	END	1588091507221	1588091507276
USER	Prove Ownership	358	START	1588091507421	1588091507421
REQUEST	358		Prove Owner	1588091507423	1588091507478	OK	 
USER	Prove Ownership	358	END	1588091507421	1588091507478
USER	Prove Ownership	359	START	1588091507620	1588091507620
REQUEST	359		Prove Owner	1588091507621	1588091507664	OK	 
USER	Prove Ownership	359	END	1588091507620	1588091507664
USER	Prove Ownership	360	START	1588091507820	1588091507820
REQUEST	360		Prove Owner	1588091507820	1588091507929	OK	 
USER	Prove Ownership	360	END	1588091507820	1588091507929
USER	Prove Ownership	361	START	1588091508021	1588091508021
REQUEST	361		Prove Owner	1588091508022	1588091508149	OK	 
USER	Prove Ownership	361	END	1588091508021	1588091508149
USER	Prove Ownership	362	START	1588091508221	1588091508221
REQUEST	362		Prove Owner	1588091508222	1588091508360	OK	 
USER	Prove Ownership	362	END	1588091508221	1588091508360
USER	Prove Ownership	363	START	1588091508420	1588091508420
REQUEST	363		Prove Owner	1588091508420	1588091508501	OK	 
USER	Prove Ownership	363	END	1588091508420	1588091508502
USER	Prove Ownership	364	START	1588091508620	1588091508620
REQUEST	364		Prove Owner	1588091508621	1588091508674	OK	 
USER	Prove Ownership	364	END	1588091508620	1588091508675
USER	Prove Ownership	365	START	1588091508820	1588091508820
REQUEST	365		Prove Owner	1588091508821	1588091508884	OK	 
USER	Prove Ownership	365	END	1588091508820	1588091508884
USER	Prove Ownership	366	START	1588091509022	1588091509022
REQUEST	366		Prove Owner	1588091509023	1588091509080	OK	 
USER	Prove Ownership	366	END	1588091509022	1588091509080
USER	Prove Ownership	367	START	1588091509221	1588091509221
REQUEST	367		Prove Owner	1588091509222	1588091509286	OK	 
USER	Prove Ownership	367	END	1588091509221	1588091509287
USER	Prove Ownership	368	START	1588091509421	1588091509421
REQUEST	368		Prove Owner	1588091509422	1588091509478	OK	 
USER	Prove Ownership	368	END	1588091509421	1588091509478
USER	Prove Ownership	369	START	1588091509620	1588091509620
REQUEST	369		Prove Owner	1588091509620	1588091509668	OK	 
USER	Prove Ownership	369	END	1588091509620	1588091509668
USER	Prove Ownership	370	START	1588091509821	1588091509821
REQUEST	370		Prove Owner	1588091509822	1588091509883	OK	 
USER	Prove Ownership	370	END	1588091509821	1588091509883
USER	Prove Ownership	371	START	1588091510021	1588091510021
REQUEST	371		Prove Owner	1588091510022	1588091510080	OK	 
USER	Prove Ownership	371	END	1588091510021	1588091510081
USER	Prove Ownership	372	START	1588091510221	1588091510221
REQUEST	372		Prove Owner	1588091510221	1588091510274	OK	 
USER	Prove Ownership	372	END	1588091510221	1588091510274
USER	Prove Ownership	373	START	1588091510421	1588091510421
REQUEST	373		Prove Owner	1588091510421	1588091510471	OK	 
USER	Prove Ownership	373	END	1588091510421	1588091510472
USER	Prove Ownership	374	START	1588091510621	1588091510621
REQUEST	374		Prove Owner	1588091510622	1588091510677	OK	 
USER	Prove Ownership	374	END	1588091510621	1588091510677
USER	Prove Ownership	375	START	1588091510820	1588091510820
REQUEST	375		Prove Owner	1588091510820	1588091510874	OK	 
USER	Prove Ownership	375	END	1588091510820	1588091510874
USER	Prove Ownership	376	START	1588091511020	1588091511020
REQUEST	376		Prove Owner	1588091511021	1588091511074	OK	 
USER	Prove Ownership	376	END	1588091511020	1588091511074
USER	Prove Ownership	377	START	1588091511221	1588091511221
REQUEST	377		Prove Owner	1588091511221	1588091511302	OK	 
USER	Prove Ownership	377	END	1588091511221	1588091511303
USER	Prove Ownership	378	START	1588091511421	1588091511421
REQUEST	378		Prove Owner	1588091511422	1588091511478	OK	 
USER	Prove Ownership	378	END	1588091511421	1588091511479
USER	Prove Ownership	379	START	1588091511621	1588091511621
REQUEST	379		Prove Owner	1588091511622	1588091511661	OK	 
USER	Prove Ownership	379	END	1588091511621	1588091511662
USER	Prove Ownership	380	START	1588091511821	1588091511821
REQUEST	380		Prove Owner	1588091511821	1588091511892	OK	 
USER	Prove Ownership	380	END	1588091511821	1588091511894
USER	Prove Ownership	381	START	1588091512020	1588091512020
REQUEST	381		Prove Owner	1588091512020	1588091512074	OK	 
USER	Prove Ownership	381	END	1588091512020	1588091512075
USER	Prove Ownership	382	START	1588091512221	1588091512221
REQUEST	382		Prove Owner	1588091512232	1588091512296	OK	 
USER	Prove Ownership	382	END	1588091512221	1588091512297
USER	Prove Ownership	383	START	1588091512421	1588091512421
REQUEST	383		Prove Owner	1588091512422	1588091512489	OK	 
USER	Prove Ownership	383	END	1588091512421	1588091512490
USER	Prove Ownership	384	START	1588091512621	1588091512621
REQUEST	384		Prove Owner	1588091512623	1588091512670	OK	 
USER	Prove Ownership	384	END	1588091512621	1588091512671
USER	Prove Ownership	385	START	1588091512820	1588091512820
REQUEST	385		Prove Owner	1588091512821	1588091512868	OK	 
USER	Prove Ownership	385	END	1588091512820	1588091512868
USER	Prove Ownership	386	START	1588091513021	1588091513021
REQUEST	386		Prove Owner	1588091513022	1588091513073	OK	 
USER	Prove Ownership	386	END	1588091513021	1588091513074
USER	Prove Ownership	387	START	1588091513221	1588091513221
REQUEST	387		Prove Owner	1588091513222	1588091513286	OK	 
USER	Prove Ownership	387	END	1588091513221	1588091513286
USER	Prove Ownership	388	START	1588091513421	1588091513421
REQUEST	388		Prove Owner	1588091513421	1588091513471	OK	 
USER	Prove Ownership	388	END	1588091513421	1588091513472
USER	Prove Ownership	389	START	1588091513620	1588091513620
REQUEST	389		Prove Owner	1588091513621	1588091513675	OK	 
USER	Prove Ownership	389	END	1588091513620	1588091513675
USER	Prove Ownership	390	START	1588091513820	1588091513820
REQUEST	390		Prove Owner	1588091513820	1588091513870	OK	 
USER	Prove Ownership	390	END	1588091513820	1588091513870
USER	Prove Ownership	391	START	1588091514021	1588091514021
REQUEST	391		Prove Owner	1588091514022	1588091514070	OK	 
USER	Prove Ownership	391	END	1588091514021	1588091514071
USER	Prove Ownership	392	START	1588091514220	1588091514220
REQUEST	392		Prove Owner	1588091514220	1588091514296	OK	 
USER	Prove Ownership	392	END	1588091514220	1588091514296
USER	Prove Ownership	393	START	1588091514421	1588091514421
REQUEST	393		Prove Owner	1588091514422	1588091514483	OK	 
USER	Prove Ownership	393	END	1588091514421	1588091514483
USER	Prove Ownership	394	START	1588091514620	1588091514620
REQUEST	394		Prove Owner	1588091514621	1588091514686	OK	 
USER	Prove Ownership	394	END	1588091514620	1588091514686
USER	Prove Ownership	395	START	1588091514821	1588091514821
REQUEST	395		Prove Owner	1588091514821	1588091514875	OK	 
USER	Prove Ownership	395	END	1588091514821	1588091514876
USER	Prove Ownership	396	START	1588091515021	1588091515021
REQUEST	396		Prove Owner	1588091515022	1588091515081	OK	 
USER	Prove Ownership	396	END	1588091515021	1588091515081
USER	Prove Ownership	397	START	1588091515221	1588091515221
REQUEST	397		Prove Owner	1588091515222	1588091515269	OK	 
USER	Prove Ownership	397	END	1588091515221	1588091515270
USER	Prove Ownership	398	START	1588091515420	1588091515420
REQUEST	398		Prove Owner	1588091515420	1588091515475	OK	 
USER	Prove Ownership	398	END	1588091515420	1588091515476
USER	Prove Ownership	399	START	1588091515621	1588091515621
REQUEST	399		Prove Owner	1588091515621	1588091515679	OK	 
USER	Prove Ownership	399	END	1588091515621	1588091515679
USER	Prove Ownership	400	START	1588091515820	1588091515820
REQUEST	400		Prove Owner	1588091515821	1588091515882	OK	 
USER	Prove Ownership	400	END	1588091515820	1588091515883
USER	Prove Ownership	401	START	1588091516020	1588091516020
REQUEST	401		Prove Owner	1588091516021	1588091516096	OK	 
USER	Prove Ownership	401	END	1588091516020	1588091516096
USER	Prove Ownership	402	START	1588091516220	1588091516220
REQUEST	402		Prove Owner	1588091516221	1588091516312	OK	 
USER	Prove Ownership	402	END	1588091516220	1588091516313
USER	Prove Ownership	403	START	1588091516421	1588091516421
REQUEST	403		Prove Owner	1588091516422	1588091516485	OK	 
USER	Prove Ownership	403	END	1588091516421	1588091516486
USER	Prove Ownership	404	START	1588091516621	1588091516621
REQUEST	404		Prove Owner	1588091516622	1588091516674	OK	 
USER	Prove Ownership	404	END	1588091516621	1588091516674
USER	Prove Ownership	405	START	1588091516821	1588091516821
REQUEST	405		Prove Owner	1588091516822	1588091516881	OK	 
USER	Prove Ownership	405	END	1588091516821	1588091516882
USER	Prove Ownership	406	START	1588091517020	1588091517020
REQUEST	406		Prove Owner	1588091517020	1588091517069	OK	 
USER	Prove Ownership	406	END	1588091517020	1588091517069
USER	Prove Ownership	407	START	1588091517220	1588091517220
REQUEST	407		Prove Owner	1588091517221	1588091517293	OK	 
USER	Prove Ownership	407	END	1588091517220	1588091517294
USER	Prove Ownership	408	START	1588091517421	1588091517421
REQUEST	408		Prove Owner	1588091517422	1588091517523	OK	 
USER	Prove Ownership	408	END	1588091517421	1588091517524
USER	Prove Ownership	409	START	1588091517621	1588091517621
REQUEST	409		Prove Owner	1588091517621	1588091517715	OK	 
USER	Prove Ownership	409	END	1588091517621	1588091517716
USER	Prove Ownership	410	START	1588091517820	1588091517820
REQUEST	410		Prove Owner	1588091517820	1588091517949	OK	 
USER	Prove Ownership	410	END	1588091517820	1588091517950
USER	Prove Ownership	411	START	1588091518020	1588091518020
REQUEST	411		Prove Owner	1588091518020	1588091518125	OK	 
USER	Prove Ownership	411	END	1588091518020	1588091518126
USER	Prove Ownership	412	START	1588091518221	1588091518221
REQUEST	412		Prove Owner	1588091518221	1588091518324	OK	 
USER	Prove Ownership	412	END	1588091518221	1588091518325
USER	Prove Ownership	413	START	1588091518421	1588091518421
REQUEST	413		Prove Owner	1588091518422	1588091518465	OK	 
USER	Prove Ownership	413	END	1588091518421	1588091518465
USER	Prove Ownership	414	START	1588091518621	1588091518621
REQUEST	414		Prove Owner	1588091518622	1588091518671	OK	 
USER	Prove Ownership	414	END	1588091518621	1588091518672
USER	Prove Ownership	415	START	1588091518821	1588091518821
REQUEST	415		Prove Owner	1588091518822	1588091518892	OK	 
USER	Prove Ownership	415	END	1588091518821	1588091518893
USER	Prove Ownership	416	START	1588091519021	1588091519021
REQUEST	416		Prove Owner	1588091519021	1588091519079	OK	 
USER	Prove Ownership	416	END	1588091519021	1588091519079
USER	Prove Ownership	417	START	1588091519220	1588091519220
REQUEST	417		Prove Owner	1588091519220	1588091519267	OK	 
USER	Prove Ownership	417	END	1588091519220	1588091519268
USER	Prove Ownership	418	START	1588091519422	1588091519422
REQUEST	418		Prove Owner	1588091519423	1588091519482	OK	 
USER	Prove Ownership	418	END	1588091519422	1588091519483
USER	Prove Ownership	419	START	1588091519620	1588091519620
REQUEST	419		Prove Owner	1588091519621	1588091519662	OK	 
USER	Prove Ownership	419	END	1588091519620	1588091519662
USER	Prove Ownership	420	START	1588091519820	1588091519820
REQUEST	420		Prove Owner	1588091519821	1588091519872	OK	 
USER	Prove Ownership	420	END	1588091519820	1588091519872
USER	Prove Ownership	421	START	1588091520021	1588091520021
REQUEST	421		Prove Owner	1588091520021	1588091520065	OK	 
USER	Prove Ownership	421	END	1588091520021	1588091520066
USER	Prove Ownership	422	START	1588091520221	1588091520221
REQUEST	422		Prove Owner	1588091520221	1588091520280	OK	 
USER	Prove Ownership	422	END	1588091520221	1588091520281
USER	Prove Ownership	423	START	1588091520421	1588091520421
REQUEST	423		Prove Owner	1588091520421	1588091520474	OK	 
USER	Prove Ownership	423	END	1588091520421	1588091520474
USER	Prove Ownership	424	START	1588091520621	1588091520621
REQUEST	424		Prove Owner	1588091520622	1588091520671	OK	 
USER	Prove Ownership	424	END	1588091520621	1588091520671
USER	Prove Ownership	425	START	1588091520821	1588091520821
REQUEST	425		Prove Owner	1588091520822	1588091520869	OK	 
USER	Prove Ownership	425	END	1588091520821	1588091520869
USER	Prove Ownership	426	START	1588091521020	1588091521020
REQUEST	426		Prove Owner	1588091521021	1588091521067	OK	 
USER	Prove Ownership	426	END	1588091521020	1588091521068
USER	Prove Ownership	427	START	1588091521220	1588091521220
REQUEST	427		Prove Owner	1588091521220	1588091521286	OK	 
USER	Prove Ownership	427	END	1588091521220	1588091521287
USER	Prove Ownership	428	START	1588091521421	1588091521421
REQUEST	428		Prove Owner	1588091521422	1588091521479	OK	 
USER	Prove Ownership	428	END	1588091521421	1588091521479
USER	Prove Ownership	429	START	1588091521620	1588091521620
REQUEST	429		Prove Owner	1588091521620	1588091521670	OK	 
USER	Prove Ownership	429	END	1588091521620	1588091521670
USER	Prove Ownership	430	START	1588091521821	1588091521821
REQUEST	430		Prove Owner	1588091521822	1588091521865	OK	 
USER	Prove Ownership	430	END	1588091521821	1588091521866
USER	Prove Ownership	431	START	1588091522020	1588091522020
REQUEST	431		Prove Owner	1588091522020	1588091522072	OK	 
USER	Prove Ownership	431	END	1588091522020	1588091522072
USER	Prove Ownership	432	START	1588091522220	1588091522220
REQUEST	432		Prove Owner	1588091522221	1588091522312	OK	 
USER	Prove Ownership	432	END	1588091522220	1588091522312
USER	Prove Ownership	433	START	1588091522420	1588091522420
REQUEST	433		Prove Owner	1588091522421	1588091522484	OK	 
USER	Prove Ownership	433	END	1588091522420	1588091522485
USER	Prove Ownership	434	START	1588091522621	1588091522621
REQUEST	434		Prove Owner	1588091522621	1588091522673	OK	 
USER	Prove Ownership	434	END	1588091522621	1588091522673
USER	Prove Ownership	435	START	1588091522821	1588091522821
REQUEST	435		Prove Owner	1588091522822	1588091522888	OK	 
USER	Prove Ownership	435	END	1588091522821	1588091522889
USER	Prove Ownership	436	START	1588091523022	1588091523022
REQUEST	436		Prove Owner	1588091523023	1588091523074	OK	 
USER	Prove Ownership	436	END	1588091523022	1588091523074
USER	Prove Ownership	437	START	1588091523221	1588091523221
REQUEST	437		Prove Owner	1588091523222	1588091523271	OK	 
USER	Prove Ownership	437	END	1588091523221	1588091523271
USER	Prove Ownership	438	START	1588091523420	1588091523420
REQUEST	438		Prove Owner	1588091523422	1588091523490	OK	 
USER	Prove Ownership	438	END	1588091523420	1588091523491
USER	Prove Ownership	439	START	1588091523621	1588091523621
REQUEST	439		Prove Owner	1588091523622	1588091523671	OK	 
USER	Prove Ownership	439	END	1588091523621	1588091523672
USER	Prove Ownership	440	START	1588091523821	1588091523821
REQUEST	440		Prove Owner	1588091523822	1588091523872	OK	 
USER	Prove Ownership	440	END	1588091523821	1588091523872
USER	Prove Ownership	441	START	1588091524021	1588091524021
REQUEST	441		Prove Owner	1588091524021	1588091524068	OK	 
USER	Prove Ownership	441	END	1588091524021	1588091524069
USER	Prove Ownership	442	START	1588091524220	1588091524220
REQUEST	442		Prove Owner	1588091524221	1588091524273	OK	 
USER	Prove Ownership	442	END	1588091524220	1588091524273
USER	Prove Ownership	443	START	1588091524420	1588091524420
REQUEST	443		Prove Owner	1588091524422	1588091524498	OK	 
USER	Prove Ownership	443	END	1588091524420	1588091524499
USER	Prove Ownership	444	START	1588091524621	1588091524621
REQUEST	444		Prove Owner	1588091524622	1588091524680	OK	 
USER	Prove Ownership	444	END	1588091524621	1588091524681
USER	Prove Ownership	445	START	1588091524822	1588091524822
REQUEST	445		Prove Owner	1588091524822	1588091524883	OK	 
USER	Prove Ownership	445	END	1588091524822	1588091524883
USER	Prove Ownership	446	START	1588091525021	1588091525021
REQUEST	446		Prove Owner	1588091525021	1588091525069	OK	 
USER	Prove Ownership	446	END	1588091525021	1588091525069
USER	Prove Ownership	447	START	1588091525220	1588091525220
REQUEST	447		Prove Owner	1588091525221	1588091525279	OK	 
USER	Prove Ownership	447	END	1588091525220	1588091525280
USER	Prove Ownership	448	START	1588091525420	1588091525420
REQUEST	448		Prove Owner	1588091525421	1588091525501	OK	 
USER	Prove Ownership	448	END	1588091525420	1588091525501
USER	Prove Ownership	449	START	1588091525620	1588091525620
REQUEST	449		Prove Owner	1588091525621	1588091525666	OK	 
USER	Prove Ownership	449	END	1588091525620	1588091525667
USER	Prove Ownership	450	START	1588091525821	1588091525821
REQUEST	450		Prove Owner	1588091525821	1588091525870	OK	 
USER	Prove Ownership	450	END	1588091525821	1588091525870
USER	Prove Ownership	451	START	1588091526021	1588091526021
REQUEST	451		Prove Owner	1588091526022	1588091526082	OK	 
USER	Prove Ownership	451	END	1588091526021	1588091526083
USER	Prove Ownership	452	START	1588091526220	1588091526220
REQUEST	452		Prove Owner	1588091526221	1588091526328	OK	 
USER	Prove Ownership	452	END	1588091526220	1588091526329
USER	Prove Ownership	453	START	1588091526420	1588091526420
REQUEST	453		Prove Owner	1588091526420	1588091526479	OK	 
USER	Prove Ownership	453	END	1588091526420	1588091526480
USER	Prove Ownership	454	START	1588091526620	1588091526620
REQUEST	454		Prove Owner	1588091526621	1588091526671	OK	 
USER	Prove Ownership	454	END	1588091526620	1588091526672
USER	Prove Ownership	455	START	1588091526820	1588091526820
REQUEST	455		Prove Owner	1588091526821	1588091526876	OK	 
USER	Prove Ownership	455	END	1588091526820	1588091526877
USER	Prove Ownership	456	START	1588091527020	1588091527020
REQUEST	456		Prove Owner	1588091527021	1588091527072	OK	 
USER	Prove Ownership	456	END	1588091527020	1588091527072
USER	Prove Ownership	457	START	1588091527222	1588091527222
REQUEST	457		Prove Owner	1588091527222	1588091527279	OK	 
USER	Prove Ownership	457	END	1588091527222	1588091527279
USER	Prove Ownership	458	START	1588091527421	1588091527421
REQUEST	458		Prove Owner	1588091527422	1588091527500	OK	 
USER	Prove Ownership	458	END	1588091527421	1588091527501
USER	Prove Ownership	459	START	1588091527620	1588091527620
REQUEST	459		Prove Owner	1588091527620	1588091527705	OK	 
USER	Prove Ownership	459	END	1588091527620	1588091527705
USER	Prove Ownership	460	START	1588091527820	1588091527820
REQUEST	460		Prove Owner	1588091527820	1588091527964	OK	 
USER	Prove Ownership	460	END	1588091527820	1588091527965
USER	Prove Ownership	461	START	1588091528020	1588091528020
REQUEST	461		Prove Owner	1588091528020	1588091528152	OK	 
USER	Prove Ownership	461	END	1588091528020	1588091528152
USER	Prove Ownership	462	START	1588091528221	1588091528221
REQUEST	462		Prove Owner	1588091528221	1588091528296	OK	 
USER	Prove Ownership	462	END	1588091528221	1588091528297
USER	Prove Ownership	463	START	1588091528420	1588091528420
REQUEST	463		Prove Owner	1588091528421	1588091528502	OK	 
USER	Prove Ownership	463	END	1588091528420	1588091528502
USER	Prove Ownership	464	START	1588091528621	1588091528621
REQUEST	464		Prove Owner	1588091528621	1588091528669	OK	 
USER	Prove Ownership	464	END	1588091528621	1588091528669
USER	Prove Ownership	465	START	1588091528822	1588091528822
REQUEST	465		Prove Owner	1588091528823	1588091528894	OK	 
USER	Prove Ownership	465	END	1588091528822	1588091528895
USER	Prove Ownership	466	START	1588091529020	1588091529020
REQUEST	466		Prove Owner	1588091529021	1588091529132	OK	 
USER	Prove Ownership	466	END	1588091529020	1588091529133
USER	Prove Ownership	467	START	1588091529220	1588091529220
REQUEST	467		Prove Owner	1588091529221	1588091529281	OK	 
USER	Prove Ownership	467	END	1588091529220	1588091529281
USER	Prove Ownership	468	START	1588091529422	1588091529422
REQUEST	468		Prove Owner	1588091529423	1588091529515	OK	 
USER	Prove Ownership	468	END	1588091529422	1588091529515
USER	Prove Ownership	469	START	1588091529621	1588091529621
REQUEST	469		Prove Owner	1588091529622	1588091529680	OK	 
USER	Prove Ownership	469	END	1588091529621	1588091529680
USER	Prove Ownership	470	START	1588091529821	1588091529821
REQUEST	470		Prove Owner	1588091529822	1588091529891	OK	 
USER	Prove Ownership	470	END	1588091529821	1588091529891
USER	Prove Ownership	471	START	1588091530021	1588091530021
REQUEST	471		Prove Owner	1588091530021	1588091530091	OK	 
USER	Prove Ownership	471	END	1588091530021	1588091530092
USER	Prove Ownership	472	START	1588091530220	1588091530220
REQUEST	472		Prove Owner	1588091530220	1588091530274	OK	 
USER	Prove Ownership	472	END	1588091530220	1588091530274
USER	Prove Ownership	473	START	1588091530420	1588091530420
REQUEST	473		Prove Owner	1588091530420	1588091530509	OK	 
USER	Prove Ownership	473	END	1588091530420	1588091530509
USER	Prove Ownership	474	START	1588091530620	1588091530620
REQUEST	474		Prove Owner	1588091530620	1588091530686	OK	 
USER	Prove Ownership	474	END	1588091530620	1588091530686
USER	Prove Ownership	475	START	1588091530820	1588091530820
REQUEST	475		Prove Owner	1588091530821	1588091530876	OK	 
USER	Prove Ownership	475	END	1588091530820	1588091530877
USER	Prove Ownership	476	START	1588091531020	1588091531020
REQUEST	476		Prove Owner	1588091531021	1588091531085	OK	 
USER	Prove Ownership	476	END	1588091531020	1588091531086
USER	Prove Ownership	477	START	1588091531222	1588091531222
REQUEST	477		Prove Owner	1588091531222	1588091531331	OK	 
USER	Prove Ownership	477	END	1588091531222	1588091531331
USER	Prove Ownership	478	START	1588091531421	1588091531421
REQUEST	478		Prove Owner	1588091531421	1588091531502	OK	 
USER	Prove Ownership	478	END	1588091531421	1588091531503
USER	Prove Ownership	479	START	1588091531620	1588091531620
REQUEST	479		Prove Owner	1588091531620	1588091531674	OK	 
USER	Prove Ownership	479	END	1588091531620	1588091531674
USER	Prove Ownership	480	START	1588091531820	1588091531820
REQUEST	480		Prove Owner	1588091531821	1588091531872	OK	 
USER	Prove Ownership	480	END	1588091531820	1588091531872
USER	Prove Ownership	481	START	1588091532020	1588091532020
REQUEST	481		Prove Owner	1588091532021	1588091532102	OK	 
USER	Prove Ownership	481	END	1588091532020	1588091532103
USER	Prove Ownership	482	START	1588091532221	1588091532221
REQUEST	482		Prove Owner	1588091532221	1588091532268	OK	 
USER	Prove Ownership	482	END	1588091532221	1588091532268
USER	Prove Ownership	483	START	1588091532422	1588091532422
USER	Prove Ownership	484	START	1588091532621	1588091532621
REQUEST	483		Prove Owner	1588091532423	1588091532797	OK	 
USER	Prove Ownership	483	END	1588091532422	1588091532798
USER	Prove Ownership	485	START	1588091532820	1588091532820
REQUEST	484		Prove Owner	1588091532621	1588091532841	OK	 
USER	Prove Ownership	484	END	1588091532621	1588091532842
REQUEST	485		Prove Owner	1588091532820	1588091532934	OK	 
USER	Prove Ownership	485	END	1588091532820	1588091532934
USER	Prove Ownership	486	START	1588091533020	1588091533020
REQUEST	486		Prove Owner	1588091533021	1588091533078	OK	 
USER	Prove Ownership	486	END	1588091533020	1588091533079
USER	Prove Ownership	487	START	1588091533221	1588091533221
REQUEST	487		Prove Owner	1588091533221	1588091533274	OK	 
USER	Prove Ownership	487	END	1588091533221	1588091533274
USER	Prove Ownership	488	START	1588091533420	1588091533420
REQUEST	488		Prove Owner	1588091533420	1588091533493	OK	 
USER	Prove Ownership	488	END	1588091533420	1588091533493
USER	Prove Ownership	489	START	1588091533621	1588091533621
REQUEST	489		Prove Owner	1588091533621	1588091533668	OK	 
USER	Prove Ownership	489	END	1588091533621	1588091533668
USER	Prove Ownership	490	START	1588091533821	1588091533821
REQUEST	490		Prove Owner	1588091533821	1588091533874	OK	 
USER	Prove Ownership	490	END	1588091533821	1588091533874
USER	Prove Ownership	491	START	1588091534021	1588091534021
REQUEST	491		Prove Owner	1588091534022	1588091534080	OK	 
USER	Prove Ownership	491	END	1588091534021	1588091534081
USER	Prove Ownership	492	START	1588091534220	1588091534220
REQUEST	492		Prove Owner	1588091534221	1588091534280	OK	 
USER	Prove Ownership	492	END	1588091534220	1588091534280
USER	Prove Ownership	493	START	1588091534420	1588091534420
REQUEST	493		Prove Owner	1588091534420	1588091534506	OK	 
USER	Prove Ownership	493	END	1588091534420	1588091534506
USER	Prove Ownership	494	START	1588091534620	1588091534620
REQUEST	494		Prove Owner	1588091534620	1588091534681	OK	 
USER	Prove Ownership	494	END	1588091534620	1588091534682
USER	Prove Ownership	495	START	1588091534821	1588091534821
REQUEST	495		Prove Owner	1588091534821	1588091534864	OK	 
USER	Prove Ownership	495	END	1588091534821	1588091534864
USER	Prove Ownership	496	START	1588091535021	1588091535021
REQUEST	496		Prove Owner	1588091535022	1588091535082	OK	 
USER	Prove Ownership	496	END	1588091535021	1588091535083
