RUN	computerdatabase.ProveOwner	proveowner	1588029727747	7 per second	3.3.1
USER	Prove Ownership	601	START	1588029814733	1588029814733
REQUEST	601		Prove Owner	1588029814734	1588029814816	OK	 
USER	Prove Ownership	601	END	1588029814733	1588029814816
USER	Prove Ownership	602	START	1588029814883	1588029814883
REQUEST	602		Prove Owner	1588029814883	1588029814982	OK	 
USER	Prove Ownership	602	END	1588029814883	1588029814983
USER	Prove Ownership	603	START	1588029815022	1588029815022
REQUEST	603		Prove Owner	1588029815023	1588029815099	OK	 
USER	Prove Ownership	603	END	1588029815022	1588029815100
USER	Prove Ownership	604	START	1588029815162	1588029815162
REQUEST	604		Prove Owner	1588029815162	1588029815227	OK	 
USER	Prove Ownership	604	END	1588029815162	1588029815227
USER	Prove Ownership	605	START	1588029815302	1588029815302
REQUEST	605		Prove Owner	1588029815304	1588029815382	OK	 
USER	Prove Ownership	605	END	1588029815302	1588029815383
USER	Prove Ownership	606	START	1588029815451	1588029815451
REQUEST	606		Prove Owner	1588029815452	1588029815556	OK	 
USER	Prove Ownership	606	END	1588029815451	1588029815556
USER	Prove Ownership	607	START	1588029815591	1588029815591
REQUEST	607		Prove Owner	1588029815592	1588029815670	OK	 
USER	Prove Ownership	607	END	1588029815591	1588029815671
USER	Prove Ownership	608	START	1588029815732	1588029815732
REQUEST	608		Prove Owner	1588029815733	1588029815818	OK	 
USER	Prove Ownership	608	END	1588029815732	1588029815819
USER	Prove Ownership	609	START	1588029815881	1588029815881
REQUEST	609		Prove Owner	1588029815882	1588029815955	OK	 
USER	Prove Ownership	609	END	1588029815881	1588029815956
USER	Prove Ownership	610	START	1588029816022	1588029816022
USER	Prove Ownership	611	START	1588029816161	1588029816161
REQUEST	611		Prove Owner	1588029816162	1588029816257	OK	 
USER	Prove Ownership	611	END	1588029816161	1588029816257
USER	Prove Ownership	612	START	1588029816305	1588029816305
REQUEST	612		Prove Owner	1588029816306	1588029816386	OK	 
USER	Prove Ownership	612	END	1588029816305	1588029816387
USER	Prove Ownership	613	START	1588029816451	1588029816451
REQUEST	613		Prove Owner	1588029816451	1588029816547	OK	 
USER	Prove Ownership	613	END	1588029816451	1588029816548
USER	Prove Ownership	614	START	1588029816591	1588029816591
REQUEST	614		Prove Owner	1588029816591	1588029816670	OK	 
USER	Prove Ownership	614	END	1588029816591	1588029816670
REQUEST	610		Prove Owner	1588029816023	1588029816703	OK	 
USER	Prove Ownership	610	END	1588029816022	1588029816703
USER	Prove Ownership	615	START	1588029816731	1588029816731
REQUEST	615		Prove Owner	1588029816732	1588029816796	OK	 
USER	Prove Ownership	615	END	1588029816731	1588029816797
USER	Prove Ownership	616	START	1588029816881	1588029816881
REQUEST	616		Prove Owner	1588029816882	1588029816952	OK	 
USER	Prove Ownership	616	END	1588029816881	1588029816952
USER	Prove Ownership	617	START	1588029817021	1588029817021
REQUEST	617		Prove Owner	1588029817021	1588029817108	OK	 
USER	Prove Ownership	617	END	1588029817021	1588029817108
USER	Prove Ownership	618	START	1588029817161	1588029817161
REQUEST	618		Prove Owner	1588029817161	1588029817247	OK	 
USER	Prove Ownership	618	END	1588029817161	1588029817248
USER	Prove Ownership	619	START	1588029817311	1588029817311
REQUEST	619		Prove Owner	1588029817312	1588029817398	OK	 
USER	Prove Ownership	619	END	1588029817311	1588029817399
USER	Prove Ownership	620	START	1588029817453	1588029817453
REQUEST	620		Prove Owner	1588029817453	1588029817558	OK	 
USER	Prove Ownership	620	END	1588029817453	1588029817558
USER	Prove Ownership	621	START	1588029817591	1588029817591
REQUEST	621		Prove Owner	1588029817591	1588029817673	OK	 
USER	Prove Ownership	621	END	1588029817591	1588029817674
USER	Prove Ownership	622	START	1588029817731	1588029817731
REQUEST	622		Prove Owner	1588029817731	1588029817798	OK	 
USER	Prove Ownership	622	END	1588029817731	1588029817798
USER	Prove Ownership	623	START	1588029817881	1588029817881
REQUEST	623		Prove Owner	1588029817881	1588029817956	OK	 
USER	Prove Ownership	623	END	1588029817881	1588029817957
USER	Prove Ownership	624	START	1588029818021	1588029818021
REQUEST	624		Prove Owner	1588029818022	1588029818101	OK	 
USER	Prove Ownership	624	END	1588029818021	1588029818101
USER	Prove Ownership	625	START	1588029818161	1588029818161
REQUEST	625		Prove Owner	1588029818162	1588029818241	OK	 
USER	Prove Ownership	625	END	1588029818161	1588029818242
USER	Prove Ownership	626	START	1588029818311	1588029818311
REQUEST	626		Prove Owner	1588029818311	1588029818393	OK	 
USER	Prove Ownership	626	END	1588029818311	1588029818394
USER	Prove Ownership	627	START	1588029818454	1588029818454
REQUEST	627		Prove Owner	1588029818454	1588029818521	OK	 
USER	Prove Ownership	627	END	1588029818454	1588029818522
USER	Prove Ownership	628	START	1588029818592	1588029818592
REQUEST	628		Prove Owner	1588029818592	1588029818657	OK	 
USER	Prove Ownership	628	END	1588029818592	1588029818658
USER	Prove Ownership	629	START	1588029818731	1588029818731
REQUEST	629		Prove Owner	1588029818732	1588029818797	OK	 
USER	Prove Ownership	629	END	1588029818731	1588029818797
USER	Prove Ownership	630	START	1588029818882	1588029818882
USER	Prove Ownership	631	START	1588029819021	1588029819021
USER	Prove Ownership	632	START	1588029819161	1588029819161
USER	Prove Ownership	633	START	1588029819311	1588029819311
USER	Prove Ownership	634	START	1588029819451	1588029819451
REQUEST	631		Prove Owner	1588029819022	1588029819465	OK	 
USER	Prove Ownership	631	END	1588029819021	1588029819465
USER	Prove Ownership	635	START	1588029819592	1588029819592
USER	Prove Ownership	636	START	1588029819731	1588029819731
REQUEST	632		Prove Owner	1588029819161	1588029819790	OK	 
USER	Prove Ownership	632	END	1588029819161	1588029819791
USER	Prove Ownership	637	START	1588029819881	1588029819881
USER	Prove Ownership	638	START	1588029820021	1588029820021
REQUEST	633		Prove Owner	1588029819313	1588029820072	OK	 
USER	Prove Ownership	633	END	1588029819311	1588029820073
USER	Prove Ownership	639	START	1588029820161	1588029820161
REQUEST	630		Prove Owner	1588029818882	1588029820167	OK	 
USER	Prove Ownership	630	END	1588029818882	1588029820169
REQUEST	634		Prove Owner	1588029819452	1588029820302	OK	 
USER	Prove Ownership	634	END	1588029819451	1588029820302
USER	Prove Ownership	640	START	1588029820311	1588029820311
REQUEST	635		Prove Owner	1588029819592	1588029820430	OK	 
USER	Prove Ownership	635	END	1588029819592	1588029820431
USER	Prove Ownership	641	START	1588029820452	1588029820452
REQUEST	636		Prove Owner	1588029819731	1588029820567	OK	 
USER	Prove Ownership	636	END	1588029819731	1588029820567
REQUEST	637		Prove Owner	1588029819881	1588029820585	OK	 
USER	Prove Ownership	637	END	1588029819881	1588029820586
USER	Prove Ownership	642	START	1588029820591	1588029820591
REQUEST	639		Prove Owner	1588029820162	1588029820717	OK	 
USER	Prove Ownership	639	END	1588029820161	1588029820718
USER	Prove Ownership	643	START	1588029820731	1588029820731
REQUEST	638		Prove Owner	1588029820021	1588029820765	OK	 
USER	Prove Ownership	638	END	1588029820021	1588029820765
USER	Prove Ownership	644	START	1588029820881	1588029820881
REQUEST	640		Prove Owner	1588029820312	1588029820895	OK	 
USER	Prove Ownership	640	END	1588029820311	1588029820895
REQUEST	641		Prove Owner	1588029820453	1588029820937	OK	 
USER	Prove Ownership	641	END	1588029820452	1588029820938
USER	Prove Ownership	645	START	1588029821021	1588029821021
REQUEST	642		Prove Owner	1588029820592	1588029821055	OK	 
USER	Prove Ownership	642	END	1588029820591	1588029821055
REQUEST	643		Prove Owner	1588029820732	1588029821092	OK	 
USER	Prove Ownership	643	END	1588029820731	1588029821092
REQUEST	644		Prove Owner	1588029820881	1588029821158	OK	 
USER	Prove Ownership	644	END	1588029820881	1588029821159
USER	Prove Ownership	646	START	1588029821162	1588029821162
REQUEST	645		Prove Owner	1588029821021	1588029821194	OK	 
USER	Prove Ownership	645	END	1588029821021	1588029821195
REQUEST	646		Prove Owner	1588029821162	1588029821237	OK	 
USER	Prove Ownership	646	END	1588029821162	1588029821237
USER	Prove Ownership	647	START	1588029821311	1588029821311
REQUEST	647		Prove Owner	1588029821311	1588029821403	OK	 
USER	Prove Ownership	647	END	1588029821311	1588029821404
USER	Prove Ownership	648	START	1588029821453	1588029821453
REQUEST	648		Prove Owner	1588029821454	1588029821526	OK	 
USER	Prove Ownership	648	END	1588029821453	1588029821527
USER	Prove Ownership	649	START	1588029821592	1588029821592
REQUEST	649		Prove Owner	1588029821593	1588029821660	OK	 
USER	Prove Ownership	649	END	1588029821592	1588029821660
USER	Prove Ownership	650	START	1588029821731	1588029821731
REQUEST	650		Prove Owner	1588029821732	1588029821799	OK	 
USER	Prove Ownership	650	END	1588029821731	1588029821800
USER	Prove Ownership	651	START	1588029821882	1588029821882
REQUEST	651		Prove Owner	1588029821882	1588029821975	OK	 
USER	Prove Ownership	651	END	1588029821882	1588029821976
USER	Prove Ownership	652	START	1588029822021	1588029822021
REQUEST	652		Prove Owner	1588029822021	1588029822099	OK	 
USER	Prove Ownership	652	END	1588029822021	1588029822099
USER	Prove Ownership	653	START	1588029822162	1588029822162
REQUEST	653		Prove Owner	1588029822162	1588029822213	OK	 
USER	Prove Ownership	653	END	1588029822162	1588029822214
USER	Prove Ownership	654	START	1588029822312	1588029822312
REQUEST	654		Prove Owner	1588029822312	1588029822377	OK	 
USER	Prove Ownership	654	END	1588029822312	1588029822378
USER	Prove Ownership	655	START	1588029822452	1588029822452
REQUEST	655		Prove Owner	1588029822452	1588029822524	OK	 
USER	Prove Ownership	655	END	1588029822452	1588029822525
USER	Prove Ownership	656	START	1588029822591	1588029822591
REQUEST	656		Prove Owner	1588029822591	1588029822651	OK	 
USER	Prove Ownership	656	END	1588029822591	1588029822651
USER	Prove Ownership	657	START	1588029822732	1588029822732
REQUEST	657		Prove Owner	1588029822732	1588029822783	OK	 
USER	Prove Ownership	657	END	1588029822732	1588029822783
USER	Prove Ownership	658	START	1588029822883	1588029822883
REQUEST	658		Prove Owner	1588029822884	1588029822956	OK	 
USER	Prove Ownership	658	END	1588029822883	1588029822957
USER	Prove Ownership	659	START	1588029823021	1588029823021
REQUEST	659		Prove Owner	1588029823021	1588029823085	OK	 
USER	Prove Ownership	659	END	1588029823021	1588029823086
USER	Prove Ownership	660	START	1588029823161	1588029823161
REQUEST	660		Prove Owner	1588029823162	1588029823233	OK	 
USER	Prove Ownership	660	END	1588029823161	1588029823233
USER	Prove Ownership	661	START	1588029823312	1588029823312
REQUEST	661		Prove Owner	1588029823312	1588029823396	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	661	END	1588029823312	1588029823397
USER	Prove Ownership	662	START	1588029823451	1588029823451
REQUEST	662		Prove Owner	1588029823452	1588029823552	OK	 
USER	Prove Ownership	662	END	1588029823451	1588029823553
USER	Prove Ownership	663	START	1588029823591	1588029823591
REQUEST	663		Prove Owner	1588029823592	1588029823672	OK	 
USER	Prove Ownership	663	END	1588029823591	1588029823673
USER	Prove Ownership	664	START	1588029823732	1588029823732
REQUEST	664		Prove Owner	1588029823732	1588029823789	OK	 
USER	Prove Ownership	664	END	1588029823732	1588029823790
USER	Prove Ownership	665	START	1588029823881	1588029823881
REQUEST	665		Prove Owner	1588029823882	1588029823972	OK	 
USER	Prove Ownership	665	END	1588029823881	1588029823972
USER	Prove Ownership	666	START	1588029824021	1588029824021
REQUEST	666		Prove Owner	1588029824021	1588029824096	OK	 
USER	Prove Ownership	666	END	1588029824021	1588029824096
USER	Prove Ownership	667	START	1588029824162	1588029824162
REQUEST	667		Prove Owner	1588029824162	1588029824219	OK	 
USER	Prove Ownership	667	END	1588029824162	1588029824220
USER	Prove Ownership	668	START	1588029824311	1588029824311
REQUEST	668		Prove Owner	1588029824312	1588029824417	OK	 
USER	Prove Ownership	668	END	1588029824311	1588029824418
USER	Prove Ownership	669	START	1588029824451	1588029824451
REQUEST	669		Prove Owner	1588029824452	1588029824520	OK	 
USER	Prove Ownership	669	END	1588029824451	1588029824521
USER	Prove Ownership	670	START	1588029824593	1588029824593
REQUEST	670		Prove Owner	1588029824593	1588029824676	OK	 
USER	Prove Ownership	670	END	1588029824593	1588029824677
USER	Prove Ownership	671	START	1588029824731	1588029824731
REQUEST	671		Prove Owner	1588029824731	1588029824789	OK	 
USER	Prove Ownership	671	END	1588029824731	1588029824790
USER	Prove Ownership	672	START	1588029824882	1588029824882
REQUEST	672		Prove Owner	1588029824883	1588029824964	OK	 
USER	Prove Ownership	672	END	1588029824882	1588029824965
USER	Prove Ownership	673	START	1588029825021	1588029825021
REQUEST	673		Prove Owner	1588029825022	1588029825091	OK	 
USER	Prove Ownership	673	END	1588029825021	1588029825091
USER	Prove Ownership	674	START	1588029825162	1588029825162
REQUEST	674		Prove Owner	1588029825163	1588029825241	OK	 
USER	Prove Ownership	674	END	1588029825162	1588029825242
USER	Prove Ownership	675	START	1588029825312	1588029825312
REQUEST	675		Prove Owner	1588029825312	1588029825429	OK	 
USER	Prove Ownership	675	END	1588029825312	1588029825430
USER	Prove Ownership	676	START	1588029825452	1588029825452
REQUEST	676		Prove Owner	1588029825452	1588029825537	OK	 
USER	Prove Ownership	676	END	1588029825452	1588029825537
USER	Prove Ownership	677	START	1588029825591	1588029825591
REQUEST	677		Prove Owner	1588029825592	1588029825673	OK	 
USER	Prove Ownership	677	END	1588029825591	1588029825674
USER	Prove Ownership	678	START	1588029825731	1588029825731
REQUEST	678		Prove Owner	1588029825732	1588029825788	OK	 
USER	Prove Ownership	678	END	1588029825731	1588029825789
USER	Prove Ownership	679	START	1588029825883	1588029825883
REQUEST	679		Prove Owner	1588029825883	1588029825965	OK	 
USER	Prove Ownership	679	END	1588029825883	1588029825966
USER	Prove Ownership	680	START	1588029826021	1588029826021
REQUEST	680		Prove Owner	1588029826022	1588029826089	OK	 
USER	Prove Ownership	680	END	1588029826021	1588029826090
USER	Prove Ownership	681	START	1588029826162	1588029826162
REQUEST	681		Prove Owner	1588029826162	1588029826231	OK	 
USER	Prove Ownership	681	END	1588029826162	1588029826231
USER	Prove Ownership	682	START	1588029826313	1588029826313
REQUEST	682		Prove Owner	1588029826314	1588029826390	OK	 
USER	Prove Ownership	682	END	1588029826313	1588029826390
USER	Prove Ownership	683	START	1588029826451	1588029826451
REQUEST	683		Prove Owner	1588029826451	1588029826508	OK	 
USER	Prove Ownership	683	END	1588029826451	1588029826509
USER	Prove Ownership	684	START	1588029826593	1588029826593
REQUEST	684		Prove Owner	1588029826593	1588029826651	OK	 
USER	Prove Ownership	684	END	1588029826593	1588029826651
USER	Prove Ownership	685	START	1588029826731	1588029826731
REQUEST	685		Prove Owner	1588029826732	1588029826786	OK	 
USER	Prove Ownership	685	END	1588029826731	1588029826787
USER	Prove Ownership	686	START	1588029826881	1588029826881
REQUEST	686		Prove Owner	1588029826882	1588029826974	OK	 
USER	Prove Ownership	686	END	1588029826881	1588029826974
USER	Prove Ownership	687	START	1588029827021	1588029827021
REQUEST	687		Prove Owner	1588029827021	1588029827088	OK	 
USER	Prove Ownership	687	END	1588029827021	1588029827089
USER	Prove Ownership	688	START	1588029827162	1588029827162
REQUEST	688		Prove Owner	1588029827163	1588029827232	OK	 
USER	Prove Ownership	688	END	1588029827162	1588029827233
USER	Prove Ownership	689	START	1588029827312	1588029827312
REQUEST	689		Prove Owner	1588029827313	1588029827389	OK	 
USER	Prove Ownership	689	END	1588029827312	1588029827389
USER	Prove Ownership	690	START	1588029827451	1588029827451
REQUEST	690		Prove Owner	1588029827452	1588029827550	OK	 
USER	Prove Ownership	690	END	1588029827451	1588029827551
USER	Prove Ownership	691	START	1588029827591	1588029827591
REQUEST	691		Prove Owner	1588029827591	1588029827664	OK	 
USER	Prove Ownership	691	END	1588029827591	1588029827665
USER	Prove Ownership	692	START	1588029827731	1588029827731
REQUEST	692		Prove Owner	1588029827731	1588029827803	OK	 
USER	Prove Ownership	692	END	1588029827731	1588029827804
USER	Prove Ownership	693	START	1588029827881	1588029827881
REQUEST	693		Prove Owner	1588029827882	1588029827965	OK	 
USER	Prove Ownership	693	END	1588029827881	1588029827966
USER	Prove Ownership	694	START	1588029828021	1588029828021
REQUEST	694		Prove Owner	1588029828022	1588029828092	OK	 
USER	Prove Ownership	694	END	1588029828021	1588029828092
USER	Prove Ownership	695	START	1588029828161	1588029828161
REQUEST	695		Prove Owner	1588029828162	1588029828226	OK	 
USER	Prove Ownership	695	END	1588029828161	1588029828226
USER	Prove Ownership	696	START	1588029828311	1588029828311
REQUEST	696		Prove Owner	1588029828311	1588029828431	OK	 
USER	Prove Ownership	696	END	1588029828311	1588029828432
USER	Prove Ownership	697	START	1588029828452	1588029828452
REQUEST	697		Prove Owner	1588029828452	1588029828531	OK	 
USER	Prove Ownership	697	END	1588029828452	1588029828532
USER	Prove Ownership	698	START	1588029828591	1588029828591
REQUEST	698		Prove Owner	1588029828592	1588029828686	OK	 
USER	Prove Ownership	698	END	1588029828591	1588029828687
USER	Prove Ownership	699	START	1588029828733	1588029828733
REQUEST	699		Prove Owner	1588029828733	1588029828827	OK	 
USER	Prove Ownership	699	END	1588029828733	1588029828827
USER	Prove Ownership	700	START	1588029828881	1588029828881
USER	Prove Ownership	701	START	1588029829022	1588029829022
REQUEST	700		Prove Owner	1588029828882	1588029829144	OK	 
USER	Prove Ownership	700	END	1588029828881	1588029829145
USER	Prove Ownership	702	START	1588029829162	1588029829162
USER	Prove Ownership	703	START	1588029829301	1588029829301
USER	Prove Ownership	704	START	1588029829451	1588029829451
REQUEST	702		Prove Owner	1588029829162	1588029829488	OK	 
USER	Prove Ownership	702	END	1588029829162	1588029829488
USER	Prove Ownership	705	START	1588029829592	1588029829592
REQUEST	701		Prove Owner	1588029829022	1588029829604	OK	 
USER	Prove Ownership	701	END	1588029829022	1588029829604
USER	Prove Ownership	706	START	1588029829732	1588029829732
USER	Prove Ownership	707	START	1588029829883	1588029829883
REQUEST	703		Prove Owner	1588029829301	1588029829905	OK	 
USER	Prove Ownership	703	END	1588029829301	1588029829906
REQUEST	704		Prove Owner	1588029829452	1588029829970	OK	 
USER	Prove Ownership	704	END	1588029829451	1588029829970
USER	Prove Ownership	708	START	1588029830022	1588029830022
USER	Prove Ownership	709	START	1588029830161	1588029830161
REQUEST	705		Prove Owner	1588029829592	1588029830188	OK	 
USER	Prove Ownership	705	END	1588029829592	1588029830189
REQUEST	706		Prove Owner	1588029829733	1588029830286	OK	 
USER	Prove Ownership	706	END	1588029829732	1588029830287
USER	Prove Ownership	710	START	1588029830301	1588029830301
USER	Prove Ownership	711	START	1588029830451	1588029830451
USER	Prove Ownership	712	START	1588029830591	1588029830591
REQUEST	707		Prove Owner	1588029829884	1588029830689	OK	 
USER	Prove Ownership	707	END	1588029829883	1588029830690
USER	Prove Ownership	713	START	1588029830731	1588029830731
REQUEST	708		Prove Owner	1588029830022	1588029830774	OK	 
USER	Prove Ownership	708	END	1588029830022	1588029830775
REQUEST	709		Prove Owner	1588029830162	1588029830860	OK	 
USER	Prove Ownership	709	END	1588029830161	1588029830861
USER	Prove Ownership	714	START	1588029830881	1588029830881
REQUEST	710		Prove Owner	1588029830302	1588029831014	OK	 
USER	Prove Ownership	710	END	1588029830301	1588029831015
USER	Prove Ownership	715	START	1588029831022	1588029831022
REQUEST	711		Prove Owner	1588029830451	1588029831057	OK	 
USER	Prove Ownership	711	END	1588029830451	1588029831058
USER	Prove Ownership	716	START	1588029831162	1588029831162
REQUEST	712		Prove Owner	1588029830591	1588029831193	OK	 
USER	Prove Ownership	712	END	1588029830591	1588029831193
REQUEST	713		Prove Owner	1588029830731	1588029831213	OK	 
USER	Prove Ownership	713	END	1588029830731	1588029831213
REQUEST	714		Prove Owner	1588029830882	1588029831293	OK	 
USER	Prove Ownership	714	END	1588029830881	1588029831294
USER	Prove Ownership	717	START	1588029831302	1588029831302
REQUEST	715		Prove Owner	1588029831022	1588029831340	OK	 
USER	Prove Ownership	715	END	1588029831022	1588029831340
REQUEST	716		Prove Owner	1588029831163	1588029831421	OK	 
USER	Prove Ownership	716	END	1588029831162	1588029831422
USER	Prove Ownership	718	START	1588029831451	1588029831451
REQUEST	717		Prove Owner	1588029831302	1588029831527	OK	 
USER	Prove Ownership	717	END	1588029831302	1588029831527
REQUEST	718		Prove Owner	1588029831451	1588029831579	OK	 
USER	Prove Ownership	718	END	1588029831451	1588029831580
USER	Prove Ownership	719	START	1588029831593	1588029831593
REQUEST	719		Prove Owner	1588029831593	1588029831670	OK	 
USER	Prove Ownership	719	END	1588029831593	1588029831670
USER	Prove Ownership	720	START	1588029831732	1588029831732
REQUEST	720		Prove Owner	1588029831732	1588029831817	OK	 
USER	Prove Ownership	720	END	1588029831732	1588029831817
USER	Prove Ownership	721	START	1588029831882	1588029831882
REQUEST	721		Prove Owner	1588029831883	1588029831983	OK	 
USER	Prove Ownership	721	END	1588029831882	1588029831983
USER	Prove Ownership	722	START	1588029832022	1588029832022
REQUEST	722		Prove Owner	1588029832022	1588029832099	OK	 
USER	Prove Ownership	722	END	1588029832022	1588029832100
USER	Prove Ownership	723	START	1588029832162	1588029832162
REQUEST	723		Prove Owner	1588029832163	1588029832232	OK	 
USER	Prove Ownership	723	END	1588029832162	1588029832233
USER	Prove Ownership	724	START	1588029832302	1588029832302
REQUEST	724		Prove Owner	1588029832303	1588029832368	OK	 
USER	Prove Ownership	724	END	1588029832302	1588029832368
USER	Prove Ownership	725	START	1588029832451	1588029832451
REQUEST	725		Prove Owner	1588029832452	1588029832522	OK	 
USER	Prove Ownership	725	END	1588029832451	1588029832522
USER	Prove Ownership	726	START	1588029832592	1588029832592
REQUEST	726		Prove Owner	1588029832592	1588029832669	OK	 
USER	Prove Ownership	726	END	1588029832592	1588029832669
USER	Prove Ownership	727	START	1588029832732	1588029832732
REQUEST	727		Prove Owner	1588029832732	1588029832795	OK	 
USER	Prove Ownership	727	END	1588029832732	1588029832796
USER	Prove Ownership	728	START	1588029832884	1588029832884
REQUEST	728		Prove Owner	1588029832884	1588029832982	OK	 
USER	Prove Ownership	728	END	1588029832884	1588029832982
USER	Prove Ownership	729	START	1588029833022	1588029833022
REQUEST	729		Prove Owner	1588029833022	1588029833081	OK	 
USER	Prove Ownership	729	END	1588029833022	1588029833082
USER	Prove Ownership	730	START	1588029833162	1588029833162
REQUEST	730		Prove Owner	1588029833163	1588029833241	OK	 
USER	Prove Ownership	730	END	1588029833162	1588029833242
USER	Prove Ownership	731	START	1588029833302	1588029833302
REQUEST	731		Prove Owner	1588029833302	1588029833378	OK	 
USER	Prove Ownership	731	END	1588029833302	1588029833378
USER	Prove Ownership	732	START	1588029833452	1588029833452
REQUEST	732		Prove Owner	1588029833453	1588029833553	OK	 
USER	Prove Ownership	732	END	1588029833452	1588029833554
USER	Prove Ownership	733	START	1588029833593	1588029833593
REQUEST	733		Prove Owner	1588029833594	1588029833675	OK	 
USER	Prove Ownership	733	END	1588029833593	1588029833675
USER	Prove Ownership	734	START	1588029833731	1588029833731
REQUEST	734		Prove Owner	1588029833732	1588029833821	OK	 
USER	Prove Ownership	734	END	1588029833731	1588029833821
USER	Prove Ownership	735	START	1588029833882	1588029833882
REQUEST	735		Prove Owner	1588029833883	1588029833976	OK	 
USER	Prove Ownership	735	END	1588029833882	1588029833977
USER	Prove Ownership	736	START	1588029834022	1588029834022
REQUEST	736		Prove Owner	1588029834023	1588029834102	OK	 
USER	Prove Ownership	736	END	1588029834022	1588029834102
USER	Prove Ownership	737	START	1588029834162	1588029834162
REQUEST	737		Prove Owner	1588029834162	1588029834231	OK	 
USER	Prove Ownership	737	END	1588029834162	1588029834232
USER	Prove Ownership	738	START	1588029834301	1588029834301
REQUEST	738		Prove Owner	1588029834302	1588029834390	OK	 
USER	Prove Ownership	738	END	1588029834301	1588029834390
USER	Prove Ownership	739	START	1588029834452	1588029834452
REQUEST	739		Prove Owner	1588029834453	1588029834520	OK	 
USER	Prove Ownership	739	END	1588029834452	1588029834521
USER	Prove Ownership	740	START	1588029834592	1588029834592
REQUEST	740		Prove Owner	1588029834593	1588029834669	OK	 
USER	Prove Ownership	740	END	1588029834592	1588029834669
USER	Prove Ownership	741	START	1588029834731	1588029834731
REQUEST	741		Prove Owner	1588029834731	1588029834789	OK	 
USER	Prove Ownership	741	END	1588029834731	1588029834790
USER	Prove Ownership	742	START	1588029834883	1588029834883
REQUEST	742		Prove Owner	1588029834883	1588029834976	OK	 
USER	Prove Ownership	742	END	1588029834883	1588029834977
USER	Prove Ownership	743	START	1588029835023	1588029835023
REQUEST	743		Prove Owner	1588029835023	1588029835109	OK	 
USER	Prove Ownership	743	END	1588029835023	1588029835109
USER	Prove Ownership	744	START	1588029835161	1588029835161
REQUEST	744		Prove Owner	1588029835161	1588029835241	OK	 
USER	Prove Ownership	744	END	1588029835161	1588029835242
USER	Prove Ownership	745	START	1588029835302	1588029835302
REQUEST	745		Prove Owner	1588029835302	1588029835390	OK	 
USER	Prove Ownership	745	END	1588029835302	1588029835390
USER	Prove Ownership	746	START	1588029835453	1588029835453
REQUEST	746		Prove Owner	1588029835453	1588029835553	OK	 
USER	Prove Ownership	746	END	1588029835453	1588029835553
USER	Prove Ownership	747	START	1588029835591	1588029835591
REQUEST	747		Prove Owner	1588029835592	1588029835657	OK	 
USER	Prove Ownership	747	END	1588029835591	1588029835658
USER	Prove Ownership	748	START	1588029835733	1588029835733
REQUEST	748		Prove Owner	1588029835733	1588029835794	OK	 
USER	Prove Ownership	748	END	1588029835733	1588029835795
USER	Prove Ownership	749	START	1588029835881	1588029835881
REQUEST	749		Prove Owner	1588029835882	1588029835970	OK	 
USER	Prove Ownership	749	END	1588029835881	1588029835971
USER	Prove Ownership	750	START	1588029836021	1588029836021
REQUEST	750		Prove Owner	1588029836022	1588029836112	OK	 
USER	Prove Ownership	750	END	1588029836021	1588029836113
USER	Prove Ownership	751	START	1588029836161	1588029836161
REQUEST	751		Prove Owner	1588029836161	1588029836231	OK	 
USER	Prove Ownership	751	END	1588029836161	1588029836232
USER	Prove Ownership	752	START	1588029836312	1588029836312
REQUEST	752		Prove Owner	1588029836312	1588029836382	OK	 
USER	Prove Ownership	752	END	1588029836312	1588029836382
USER	Prove Ownership	753	START	1588029836451	1588029836451
REQUEST	753		Prove Owner	1588029836452	1588029836519	OK	 
USER	Prove Ownership	753	END	1588029836451	1588029836519
USER	Prove Ownership	754	START	1588029836592	1588029836592
REQUEST	754		Prove Owner	1588029836592	1588029836661	OK	 
USER	Prove Ownership	754	END	1588029836592	1588029836662
USER	Prove Ownership	755	START	1588029836733	1588029836733
REQUEST	755		Prove Owner	1588029836733	1588029836797	OK	 
USER	Prove Ownership	755	END	1588029836733	1588029836798
USER	Prove Ownership	756	START	1588029836883	1588029836883
REQUEST	756		Prove Owner	1588029836883	1588029836967	OK	 
USER	Prove Ownership	756	END	1588029836883	1588029836968
USER	Prove Ownership	757	START	1588029837022	1588029837022
REQUEST	757		Prove Owner	1588029837023	1588029837088	OK	 
USER	Prove Ownership	757	END	1588029837022	1588029837089
USER	Prove Ownership	758	START	1588029837163	1588029837163
REQUEST	758		Prove Owner	1588029837164	1588029837234	OK	 
USER	Prove Ownership	758	END	1588029837163	1588029837234
USER	Prove Ownership	759	START	1588029837301	1588029837301
REQUEST	759		Prove Owner	1588029837302	1588029837382	OK	 
USER	Prove Ownership	759	END	1588029837301	1588029837382
USER	Prove Ownership	760	START	1588029837451	1588029837451
REQUEST	760		Prove Owner	1588029837451	1588029837562	OK	 
USER	Prove Ownership	760	END	1588029837451	1588029837562
USER	Prove Ownership	761	START	1588029837593	1588029837593
REQUEST	761		Prove Owner	1588029837593	1588029837660	OK	 
USER	Prove Ownership	761	END	1588029837593	1588029837661
USER	Prove Ownership	762	START	1588029837732	1588029837732
REQUEST	762		Prove Owner	1588029837733	1588029837805	OK	 
